0.000000000000000000e+00,6.888333333333333808e-02,6.569999999999999452e-02,0.000000000000000000e+00
1.000000000000000000e+00,9.276499999999999746e-01,9.316999999999999726e-01,8.919799995422363281e+01
2.000000000000000000e+00,9.544500000000000206e-01,9.503000000000000336e-01,1.788099999427795410e+02
3.000000000000000000e+00,9.686000000000000165e-01,9.597999999999999865e-01,2.691979999542236328e+02
4.000000000000000000e+00,9.746000000000000218e-01,9.650999999999999579e-01,3.629860000610351562e+02
5.000000000000000000e+00,9.790833333333333055e-01,9.674000000000000377e-01,4.525799999237060547e+02
6.000000000000000000e+00,9.820666666666666433e-01,9.699999999999999734e-01,5.424620001316070557e+02
7.000000000000000000e+00,9.842999999999999527e-01,9.709999999999999742e-01,6.331250000000000000e+02
8.000000000000000000e+00,9.857166666666666854e-01,9.719999999999999751e-01,7.230269999504089355e+02
9.000000000000000000e+00,9.871166666666666423e-01,9.721999999999999531e-01,8.121280000209808350e+02
1.000000000000000000e+01,9.883499999999999508e-01,9.724000000000000421e-01,9.022630000114440918e+02
1.100000000000000000e+01,9.888666666666666716e-01,9.724000000000000421e-01,9.914579999446868896e+02
1.200000000000000000e+01,9.895500000000000407e-01,9.733000000000000540e-01,1.081566999912261963e+03
1.300000000000000000e+01,9.901333333333333098e-01,9.737000000000000099e-01,1.173223000049591064e+03
1.400000000000000000e+01,9.906166666666667009e-01,9.739999999999999769e-01,1.262740000009536743e+03
1.500000000000000000e+01,9.910666666666666513e-01,9.744000000000000439e-01,1.352408999919891357e+03
1.600000000000000000e+01,9.914666666666667183e-01,9.741999999999999549e-01,1.441868000030517578e+03
1.700000000000000000e+01,9.918333333333333446e-01,9.743000000000000549e-01,1.531802000045776367e+03
1.800000000000000000e+01,9.920833333333333171e-01,9.745000000000000329e-01,1.621668999910354614e+03
1.900000000000000000e+01,9.922333333333333005e-01,9.745000000000000329e-01,1.711328999996185303e+03
2.000000000000000000e+01,9.924333333333332785e-01,9.749999999999999778e-01,1.800974999904632568e+03
2.100000000000000000e+01,9.928166666666666806e-01,9.754000000000000448e-01,1.890315000057220459e+03
2.200000000000000000e+01,9.930666666666666531e-01,9.757000000000000117e-01,1.979677999973297119e+03
2.300000000000000000e+01,9.933833333333332849e-01,9.760999999999999677e-01,2.069164999961853027e+03
2.400000000000000000e+01,9.935500000000000442e-01,9.761999999999999567e-01,2.157226000070571899e+03
2.500000000000000000e+01,9.937166666666666925e-01,9.761999999999999567e-01,2.244712000131607056e+03
2.600000000000000000e+01,9.939000000000000057e-01,9.764000000000000457e-01,2.331806999921798706e+03
2.700000000000000000e+01,9.939333333333333353e-01,9.767000000000000126e-01,2.418970999956130981e+03
2.800000000000000000e+01,9.940833333333333188e-01,9.768999999999999906e-01,2.506664000034332275e+03
2.900000000000000000e+01,9.941833333333333078e-01,9.769999999999999796e-01,2.595144000053405762e+03
3.000000000000000000e+01,9.942833333333332968e-01,9.769999999999999796e-01,2.684322000026702881e+03
3.100000000000000000e+01,9.943166666666666265e-01,9.768999999999999906e-01,2.773687000036239624e+03
3.200000000000000000e+01,9.944333333333332803e-01,9.774000000000000465e-01,2.862485000133514404e+03
3.300000000000000000e+01,9.946500000000000341e-01,9.774000000000000465e-01,2.951301000118255615e+03
3.400000000000000000e+01,9.946166666666667044e-01,9.775000000000000355e-01,3.040506000041961670e+03
3.500000000000000000e+01,9.948000000000000176e-01,9.772999999999999465e-01,3.130032999992370605e+03
3.600000000000000000e+01,9.947833333333333528e-01,9.777000000000000135e-01,3.219390000104904175e+03
3.700000000000000000e+01,9.949500000000000011e-01,9.774000000000000465e-01,3.308865000009536743e+03
3.800000000000000000e+01,9.948500000000000121e-01,9.777000000000000135e-01,3.398776999950408936e+03
3.900000000000000000e+01,9.950333333333333252e-01,9.775000000000000355e-01,3.487209000110626221e+03
4.000000000000000000e+01,9.949333333333333362e-01,9.775000000000000355e-01,3.573802999973297119e+03
4.100000000000000000e+01,9.950999999999999845e-01,9.775000000000000355e-01,3.660457999944686890e+03
4.200000000000000000e+01,9.950333333333333252e-01,9.774000000000000465e-01,3.747210000038146973e+03
4.300000000000000000e+01,9.951833333333333087e-01,9.776000000000000245e-01,3.840220999956130981e+03
4.400000000000000000e+01,9.951333333333333142e-01,9.777000000000000135e-01,3.938173000097274780e+03
4.500000000000000000e+01,9.952833333333332977e-01,9.777000000000000135e-01,4.034730000019073486e+03
4.600000000000000000e+01,9.952666666666666329e-01,9.778000000000000025e-01,4.124584000110626221e+03
4.700000000000000000e+01,9.952999999999999625e-01,9.775000000000000355e-01,4.214431999921798706e+03
4.800000000000000000e+01,9.953333333333332922e-01,9.780999999999999694e-01,4.304493999958038330e+03
4.900000000000000000e+01,9.953666666666666218e-01,9.779999999999999805e-01,4.394439000129699707e+03
