0.000000000000000000e+00,6.888333333333333808e-02,6.569999999999999452e-02,0.000000000000000000e+00
1.000000000000000000e+00,9.090500000000000247e-01,9.100000000000000311e-01,4.548900008201599121e+01
2.000000000000000000e+00,9.415666666666666629e-01,9.376999999999999780e-01,9.118300008773803711e+01
3.000000000000000000e+00,9.484000000000000208e-01,9.436999999999999833e-01,1.366399998664855957e+02
4.000000000000000000e+00,9.622166666666667201e-01,9.542000000000000481e-01,1.833120000362396240e+02
5.000000000000000000e+00,9.703500000000000458e-01,9.605000000000000204e-01,2.291679999828338623e+02
6.000000000000000000e+00,9.753333333333333854e-01,9.648999999999999799e-01,2.755590000152587891e+02
7.000000000000000000e+00,9.788833333333333275e-01,9.677999999999999936e-01,3.214129998683929443e+02
8.000000000000000000e+00,9.818166666666666709e-01,9.706000000000000183e-01,3.674739999771118164e+02
9.000000000000000000e+00,9.842333333333332934e-01,9.721999999999999531e-01,4.136229999065399170e+02
1.000000000000000000e+01,9.856666666666666909e-01,9.727999999999999980e-01,4.596930000782012939e+02
1.100000000000000000e+01,9.867333333333333512e-01,9.736000000000000210e-01,5.059359998703002930e+02
1.200000000000000000e+01,9.875000000000000444e-01,9.747999999999999998e-01,5.527269999980926514e+02
1.300000000000000000e+01,9.882166666666666321e-01,9.751999999999999558e-01,5.988209998607635498e+02
1.400000000000000000e+01,9.889166666666666661e-01,9.758999999999999897e-01,6.452130000591278076e+02
1.500000000000000000e+01,9.894500000000000517e-01,9.756000000000000227e-01,6.918299999237060547e+02
1.600000000000000000e+01,9.897500000000000187e-01,9.756000000000000227e-01,7.376169998645782471e+02
1.700000000000000000e+01,9.900999999999999801e-01,9.760999999999999677e-01,7.837590000629425049e+02
1.800000000000000000e+01,9.901499999999999746e-01,9.762999999999999456e-01,8.305350000858306885e+02
1.900000000000000000e+01,9.905500000000000416e-01,9.760999999999999677e-01,8.764230000972747803e+02
2.000000000000000000e+01,9.907833333333333492e-01,9.759999999999999787e-01,9.216649999618530273e+02
2.100000000000000000e+01,9.909166666666666679e-01,9.764000000000000457e-01,9.674900000095367432e+02
2.200000000000000000e+01,9.910833333333333162e-01,9.767000000000000126e-01,1.013463999986648560e+03
2.300000000000000000e+01,9.916166666666667018e-01,9.767000000000000126e-01,1.059479000091552734e+03
2.400000000000000000e+01,9.920999999999999819e-01,9.767000000000000126e-01,1.105331000089645386e+03
2.500000000000000000e+01,9.923333333333332895e-01,9.768999999999999906e-01,1.151967999935150146e+03
2.600000000000000000e+01,9.934833333333333849e-01,9.781999999999999584e-01,1.198285000085830688e+03
2.700000000000000000e+01,9.924500000000000544e-01,9.778000000000000025e-01,1.244417000055313110e+03
2.800000000000000000e+01,9.939500000000000002e-01,9.788000000000000034e-01,1.290425999879837036e+03
2.900000000000000000e+01,9.940666666666666540e-01,9.788000000000000034e-01,1.336618999958038330e+03
3.000000000000000000e+01,9.944166666666666154e-01,9.794000000000000483e-01,1.382770999908447266e+03
3.100000000000000000e+01,9.946333333333333693e-01,9.792999999999999483e-01,1.428878000020980835e+03
3.200000000000000000e+01,9.948333333333333472e-01,9.791999999999999593e-01,1.475546999931335449e+03
3.300000000000000000e+01,9.949333333333333362e-01,9.790999999999999703e-01,1.521447999954223633e+03
3.400000000000000000e+01,9.951166666666666494e-01,9.789999999999999813e-01,1.567522000074386597e+03
3.500000000000000000e+01,9.951666666666666439e-01,9.788000000000000034e-01,1.613526999950408936e+03
3.600000000000000000e+01,9.953499999999999570e-01,9.788000000000000034e-01,1.659592999935150146e+03
3.700000000000000000e+01,9.954499999999999460e-01,9.788000000000000034e-01,1.705907999992370605e+03
3.800000000000000000e+01,9.955833333333333757e-01,9.788000000000000034e-01,1.751937999963760376e+03
3.900000000000000000e+01,9.957000000000000295e-01,9.790999999999999703e-01,1.798766999959945679e+03
4.000000000000000000e+01,9.957333333333333591e-01,9.790999999999999703e-01,1.845272000074386597e+03
4.100000000000000000e+01,9.958333333333333481e-01,9.792999999999999483e-01,1.891560999870300293e+03
4.200000000000000000e+01,9.958666666666666778e-01,9.795000000000000373e-01,1.938167999982833862e+03
4.300000000000000000e+01,9.960166666666666613e-01,9.796000000000000263e-01,1.984177999973297119e+03
4.400000000000000000e+01,9.961166666666666503e-01,9.795000000000000373e-01,2.030017999887466431e+03
4.500000000000000000e+01,9.961833333333333096e-01,9.795000000000000373e-01,2.076273999929428101e+03
4.600000000000000000e+01,9.962666666666666337e-01,9.795000000000000373e-01,2.122865999937057495e+03
4.700000000000000000e+01,9.963666666666666227e-01,9.795000000000000373e-01,2.168865999937057495e+03
4.800000000000000000e+01,9.964499999999999469e-01,9.796000000000000263e-01,2.215124000072479248e+03
4.900000000000000000e+01,9.965333333333333821e-01,9.796000000000000263e-01,2.261323999881744385e+03
