0.000000000000000000e+00,6.888333333333333808e-02,6.569999999999999452e-02,1.760001182556152344e-01
1.000000000000000000e+00,8.073000000000000176e-01,8.135000000000000009e-01,3.755000114440917969e+00
2.000000000000000000e+00,8.676500000000000323e-01,8.738000000000000211e-01,7.337000131607055664e+00
3.000000000000000000e+00,8.936833333333333851e-01,8.983999999999999764e-01,1.093099999427795410e+01
4.000000000000000000e+00,9.076333333333332920e-01,9.104999999999999760e-01,1.442200016975402832e+01
5.000000000000000000e+00,9.173166666666666691e-01,9.190000000000000391e-01,1.804500007629394531e+01
6.000000000000000000e+00,9.243166666666666753e-01,9.265999999999999792e-01,2.165900015830993652e+01
7.000000000000000000e+00,9.296333333333333115e-01,9.307999999999999607e-01,2.524600005149841309e+01
8.000000000000000000e+00,9.345666666666666567e-01,9.346999999999999753e-01,2.882200002670288086e+01
9.000000000000000000e+00,9.385666666666666602e-01,9.386999999999999789e-01,3.236899995803833008e+01
1.000000000000000000e+01,9.428999999999999604e-01,9.418999999999999595e-01,3.597399997711181641e+01
1.100000000000000000e+01,9.464833333333333432e-01,9.449999999999999512e-01,3.951100015640258789e+01
1.200000000000000000e+01,9.496333333333333293e-01,9.475999999999999979e-01,4.316600012779235840e+01
1.300000000000000000e+01,9.523166666666667002e-01,9.485999999999999988e-01,4.675999999046325684e+01
1.400000000000000000e+01,9.548333333333333117e-01,9.512000000000000455e-01,5.040300011634826660e+01
1.500000000000000000e+01,9.573000000000000398e-01,9.529999999999999583e-01,5.397699999809265137e+01
1.600000000000000000e+01,9.594166666666666954e-01,9.546000000000000041e-01,5.750400018692016602e+01
1.700000000000000000e+01,9.615833333333333455e-01,9.562000000000000499e-01,6.107400012016296387e+01
1.800000000000000000e+01,9.634500000000000286e-01,9.586999999999999966e-01,6.468500018119812012e+01
1.900000000000000000e+01,9.652166666666666117e-01,9.600999999999999535e-01,6.835000014305114746e+01
2.000000000000000000e+01,9.667499999999999982e-01,9.612000000000000544e-01,7.194300007820129395e+01
2.100000000000000000e+01,9.684666666666666979e-01,9.623000000000000442e-01,7.552600002288818359e+01
2.200000000000000000e+01,9.701166666666666272e-01,9.627000000000000002e-01,7.908300018310546875e+01
2.300000000000000000e+01,9.713000000000000522e-01,9.640999999999999570e-01,8.265100002288818359e+01
2.400000000000000000e+01,9.728999999999999870e-01,9.650999999999999579e-01,8.625200009346008301e+01
2.500000000000000000e+01,9.737999999999999989e-01,9.657000000000000028e-01,8.981200003623962402e+01
2.600000000000000000e+01,9.751166666666666316e-01,9.667000000000000037e-01,9.340700006484985352e+01
