0.000000000000000000e+00,6.888333333333333808e-02,6.569999999999999452e-02,1.780002117156982422e-01
1.000000000000000000e+00,8.927833333333333732e-01,8.942999999999999838e-01,3.656000137329101562e+00
2.000000000000000000e+00,9.326999999999999735e-01,9.305999999999999828e-01,7.244000196456909180e+00
3.000000000000000000e+00,9.509499999999999620e-01,9.439999999999999503e-01,1.089100003242492676e+01
4.000000000000000000e+00,9.600333333333332941e-01,9.525000000000000133e-01,1.457200002670288086e+01
5.000000000000000000e+00,9.658166666666666567e-01,9.586000000000000076e-01,1.806800007820129395e+01
6.000000000000000000e+00,9.700166666666666382e-01,9.626000000000000112e-01,2.157899999618530273e+01
7.000000000000000000e+00,9.732833333333332781e-01,9.659999999999999698e-01,2.505800008773803711e+01
8.000000000000000000e+00,9.757833333333333359e-01,9.677000000000000046e-01,2.846200013160705566e+01
9.000000000000000000e+00,9.778333333333333321e-01,9.685000000000000275e-01,3.193500018119812012e+01
1.000000000000000000e+01,9.797666666666666746e-01,9.697999999999999954e-01,3.536300015449523926e+01
1.100000000000000000e+01,9.812166666666666259e-01,9.701999999999999513e-01,3.873000001907348633e+01
1.200000000000000000e+01,9.827666666666666773e-01,9.714000000000000412e-01,4.217500019073486328e+01
1.300000000000000000e+01,9.835833333333333650e-01,9.716000000000000192e-01,4.567900013923645020e+01
1.400000000000000000e+01,9.845000000000000417e-01,9.725000000000000311e-01,4.908200001716613770e+01
1.500000000000000000e+01,9.848500000000000032e-01,9.726000000000000201e-01,5.252600002288818359e+01
1.600000000000000000e+01,9.853833333333333888e-01,9.738999999999999879e-01,5.595399999618530273e+01
1.700000000000000000e+01,9.856500000000000261e-01,9.746000000000000218e-01,5.940900015830993652e+01
1.800000000000000000e+01,9.857000000000000206e-01,9.747999999999999998e-01,6.291600012779235840e+01
1.900000000000000000e+01,9.852833333333332888e-01,9.739999999999999769e-01,6.656700015068054199e+01
2.000000000000000000e+01,9.839166666666666616e-01,9.731999999999999540e-01,7.010500001907348633e+01
2.100000000000000000e+01,9.814000000000000501e-01,9.710999999999999632e-01,7.346700000762939453e+01
2.200000000000000000e+01,9.782999999999999474e-01,9.678999999999999826e-01,7.693000006675720215e+01
2.300000000000000000e+01,9.789833333333333165e-01,9.690999999999999615e-01,8.035400009155273438e+01
2.400000000000000000e+01,9.833166666666666167e-01,9.723000000000000531e-01,8.371700000762939453e+01
2.500000000000000000e+01,9.796666666666666856e-01,9.667000000000000037e-01,8.706800007820129395e+01
2.600000000000000000e+01,9.859833333333333227e-01,9.743000000000000549e-01,9.046300005912780762e+01
2.700000000000000000e+01,9.860999999999999766e-01,9.755000000000000338e-01,9.393800020217895508e+01
2.800000000000000000e+01,9.887000000000000233e-01,9.743000000000000549e-01,9.745100021362304688e+01
2.900000000000000000e+01,9.853666666666666130e-01,9.720999999999999641e-01,1.008400001525878906e+02
3.000000000000000000e+01,9.801333333333333009e-01,9.683000000000000496e-01,1.043160002231597900e+02
3.100000000000000000e+01,9.798333333333333339e-01,9.661999999999999478e-01,1.077590000629425049e+02
3.200000000000000000e+01,9.822166666666666268e-01,9.686000000000000165e-01,1.112269999980926514e+02
3.300000000000000000e+01,9.903833333333332822e-01,9.768999999999999906e-01,1.146370000839233398e+02
3.400000000000000000e+01,9.917666666666666853e-01,9.777000000000000135e-01,1.180860002040863037e+02
3.500000000000000000e+01,9.900999999999999801e-01,9.769999999999999796e-01,1.215880000591278076e+02
3.600000000000000000e+01,9.917666666666666853e-01,9.775000000000000355e-01,1.249980001449584961e+02
3.700000000000000000e+01,9.908833333333333382e-01,9.770999999999999686e-01,1.284780001640319824e+02
3.800000000000000000e+01,9.901166666666666449e-01,9.761999999999999567e-01,1.319250001907348633e+02
3.900000000000000000e+01,9.904833333333333822e-01,9.759999999999999787e-01,1.353080000877380371e+02
4.000000000000000000e+01,9.901999999999999691e-01,9.754000000000000448e-01,1.386040000915527344e+02
4.100000000000000000e+01,9.896166666666667000e-01,9.747999999999999998e-01,1.419480001926422119e+02
4.200000000000000000e+01,9.892833333333332924e-01,9.746000000000000218e-01,1.454190001487731934e+02
4.300000000000000000e+01,9.884666666666667156e-01,9.743000000000000549e-01,1.488820002079010010e+02
4.400000000000000000e+01,9.877166666666666872e-01,9.743000000000000549e-01,1.523410000801086426e+02
4.500000000000000000e+01,9.871499999999999719e-01,9.731999999999999540e-01,1.558250000476837158e+02
4.600000000000000000e+01,9.873333333333332851e-01,9.738999999999999879e-01,1.591930000782012939e+02
4.700000000000000000e+01,9.885666666666667046e-01,9.747999999999999998e-01,1.626120002269744873e+02
4.800000000000000000e+01,9.867500000000000160e-01,9.738999999999999879e-01,1.659550001621246338e+02
4.900000000000000000e+01,9.830666666666666442e-01,9.709999999999999742e-01,1.693530001640319824e+02
5.000000000000000000e+01,9.872333333333332961e-01,9.762999999999999456e-01,1.727640001773834229e+02
5.100000000000000000e+01,9.848500000000000032e-01,9.709999999999999742e-01,1.762300000190734863e+02
5.200000000000000000e+01,9.869333333333333291e-01,9.751999999999999558e-01,1.796960000991821289e+02
5.300000000000000000e+01,9.941166666666666485e-01,9.810999999999999721e-01,1.830810000896453857e+02
5.400000000000000000e+01,9.828666666666666663e-01,9.703000000000000513e-01,1.864820001125335693e+02
5.500000000000000000e+01,9.895333333333333758e-01,9.785000000000000364e-01,1.898150000572204590e+02
5.600000000000000000e+01,9.772999999999999465e-01,9.650999999999999579e-01,1.931700000762939453e+02
5.700000000000000000e+01,9.823833333333333862e-01,9.734000000000000430e-01,1.965500001907348633e+02
5.800000000000000000e+01,9.802666666666666195e-01,9.694000000000000394e-01,1.999870002269744873e+02
5.900000000000000000e+01,9.902333333333332988e-01,9.774000000000000465e-01,2.034640002250671387e+02
6.000000000000000000e+01,9.889000000000000012e-01,9.750999999999999668e-01,2.068790001869201660e+02
6.100000000000000000e+01,9.948833333333333417e-01,9.802999999999999492e-01,2.101800000667572021e+02
6.200000000000000000e+01,9.923833333333332840e-01,9.788000000000000034e-01,2.135160000324249268e+02
6.300000000000000000e+01,9.922666666666666302e-01,9.782999999999999474e-01,2.168780000209808350e+02
6.400000000000000000e+01,9.928833333333333400e-01,9.785000000000000364e-01,2.202230000495910645e+02
6.500000000000000000e+01,9.963999999999999524e-01,9.826000000000000290e-01,2.235900001525878906e+02
6.600000000000000000e+01,9.965000000000000524e-01,9.818000000000000060e-01,2.269910001754760742e+02
6.700000000000000000e+01,9.966333333333333711e-01,9.820999999999999730e-01,2.302480001449584961e+02
6.800000000000000000e+01,9.966833333333333655e-01,9.814000000000000501e-01,2.335740001201629639e+02
6.900000000000000000e+01,9.968833333333333435e-01,9.820999999999999730e-01,2.368170001506805420e+02
7.000000000000000000e+01,9.969833333333333325e-01,9.824000000000000510e-01,2.401330001354217529e+02
7.100000000000000000e+01,9.969166666666666732e-01,9.829999999999999849e-01,2.435000000000000000e+02
7.200000000000000000e+01,9.968833333333333435e-01,9.830999999999999739e-01,2.467460000514984131e+02
7.300000000000000000e+01,9.969000000000000083e-01,9.828999999999999959e-01,2.499870002269744873e+02
